sku,a,b,c
9b05c47572ad349423ef4d20b187a239,33.0,7.0,33.0
ee26d210e72997de58d7277d31a4e768,27.6,4.6,27.8
a5d4841dc224667f7106195d894de254,2.0,29.0,29.0
5a4f2c1b4a3601015d4bec0f7623e908,22.0,10.0,22.0
d9b24895765b105016d7d0eb58037c6d,30.3,6.7,27.3
3d5b36fa0a873fc21ea79bee184c6f4f,8.0,3.0,43.0
bec98360ebaee0701c8615a3f2f03e94,20.0,13.0,17.0
7eb09f92ff1ae40252708baeff5d2a19,35.0,20.0,18.0
f07292a1fae75c26a54bce9ebc06fc13,28.0,19.0,17.0
3fe7685a339cf7d86ead1e69787fd899,34.0,1.5,9.3
a671d96809d1748c0f2f8904fd7cf96f,28.0,1.5,7.0
44cec888034e8350a967ebe6a7df46b5,11.0,20.0,9.5
3a9d22059b4fd21b6b73304d32315f48,3.0,40.0,7.0
5703ea24c9c1ad2c31dbcdc9746a859f,14.3,8.7,26.1
42edaf74de2afc3a537825f27fcb01fc,30.0,12.0,30.0
5655c06f81a8a486de8fc7811e70985c,4.0,20.0,4.0
a30d50e7ae701346567b932c54ee981a,2.2,17.3,9.3
dfac68773691d035efb69069f2a0226f,5.0,18.0,7.0
f09a887a223c5b36aa0bf4c5ff7d7d39,19.0,8.0,20.0
dbccd73171cdedc2b06424d2ecb07c07,20.5,1.5,15.5
811cdbaeb49a067d32306ceafcab0750,14.1,23.1,14.1
0e7650b9c3e0bd9cf02f5abc053abe7c,26.4,12.9,14.9
649851eb13cb446531c0142242c610bb,24.0,20.0,33.0
7b76966bb991d7acb745f2e0d7be2d6d,23.0,32.0,20.0
03e1cdabdf16171af7c4ac04119047f6,12.5,9.9,13.4
900fff2e059538d6f00cb77141af6020,13.0,10.2,12.9
026146a98377deebacda89ab5af9d825,24.0,20.0,33.0
4f13f467682c341bfd779a2d9c71c59b,12.9,10.0,13.0
194c9cb198c5a0ac252f5456adaaa802,13.1,13.3,10.4
b4d99a8ef4bdc748e138cdec040574af,12.9,10.3,13.1
78c26ee9924401d8f9fcaf058ecf47f2,24.0,32.0,21.0
df573b69be97ac8e2c62ae473cea8c2f,14.9,12.9,26.6
ef7bf24039a47423e252abc269943e2f,22.0,24.0,35.0
abf27889b682fc816cbe1d85c38a7a93,12.1,10.1,13.1
e43a62c8e87852f1d4e26de76ac4c076,18.0,23.0,34.0
b61ff6358bc7232bd3486f437f014a0f,13.5,10.4,12.8
1b008aca7cf782f4fc38275ce42a96d9,7.5,3.8,7.5
8746499940446d66f0abc55ea5796406,20.0,4.0,14.0
61a3490131c8614b7165caf928789c28,10.0,15.0,10.0
20bd88342ffceb07d152b61f210334ba,7.4,24.1,4.2
300b083e474093463fb124c4ae99c438,24.0,17.0,25.0
9d71b301e3701238da37da7c7b81a609,27.5,7.0,21.6
40bcc47296c830220b6c70c6c76c6f3f,27.0,27.0,14.0
6f014756b1de1b076beda0f274c86146,23.0,25.0,18.0
9327f08f6129726eed3291605f38c93b,20.0,7.0,20.0
45d631705658846c5b33c46da882f530,38.0,2.0,11.0
8e7c40135045035290fb7034bbfa6c5c,21.0,28.0,0.15
d512b792855599ba5b0fec1b6b1439ed,8.0,1.0,5.0
f0fcef9471517d01cf7c19b4a3316c77,3.0,6.0,12.0
033438157954525a477182d382834139,8.0,16.0,8.0
72ca343046260b11abadc9daa861ac6a,4.1,16.5,6.2
b398e7d4eda1159c76a2c4abae0e681a,10.0,1.0,15.0
f157222bc24023eacf3e14870a3edaaa,8.0,9.0,18.0
17ee15ce4d5e10f9727597a23216ebbd,4.0,13.0,4.0
57f1da740b00bed3fe09323b790394f5,10.0,5.0,16.0
47051c3801148b3a27bd39e2fab415d5,30.0,1.0,19.0
87bc44e646767a446862b0fedfe03017,39.0,12.0,19.0
318610bcb3a50034e8ec2b202b8c2447,28.0,4.0,4.0
32a454c21ed743ebb983e5f2d13e96ba,11.3,15.6,13.6
2907accf207a6029872f5355166a979a,5.0,20.0,9.0
a5b3e3e5851a1b2b55c9856021deee87,5.4,3.7,14.9
a1347674a5d72f8f2085b5d5efbf6ca9,18.0,4.0,8.0
9fef5a1a59184ad1e60a3612eaed9f35,7.5,29.6,1.5
e6e8698b8f22ac84df9c94a148c5538c,4.3,4.4,12.2
22686cc28edf9903102905b75ae5477e,26.0,2.0,9.0
6d082fc067279de088088ed744151ede,45.0,11.4,28.0
f0f3c0e1d2985a19761c1c1971c6207c,27.0,6.0,8.0
6b15b8d56345d03177f12b11640d2746,6.0,30.0,8.0
117f88086f7376733a942226a1da96e0,22.0,17.0,12.0
f8bfc979e7ac555a06a74891fffa06c4,22.0,17.0,12.0
754ae21657ba51b311865fc6084f215e,8.0,7.0,15.0
1b7abe9c12c3e44ee47f24e6b7dbb108,15.0,3.0,3.0
b4ef0dacb69344548b9bb623129c8565,35.0,4.5,9.0
1b5bcc3cf1af70e032e780b4474a4707,21.0,7.0,12.0
8fbe5a7b4fa04af8b000b4e080408d76,3.5,15.3,5.6
f42398db74ad7ba8bc53042496d04fcd,8.3,9.2,8.4
996ef903cf4c7bf7987c0e891f8b0a36,3.5,10.0,3.5
3aac80e28bc63a97297feb3a19d7a88e,7.0,21.1,7.0
58027a820552d4c8750bcc5f2dc7b32d,3.5,7.9,5.5
b8683bbf54e04aa727937f0e115d9747,12.1,17.1,1.35
1b8ecb00859e58bc47064bd96bd3b42c,18.0,5.0,15.0
26e0437b6302e9d25a15de376f1297ae,6.0,19.0,24.0
907270b1f4f639b62e612d3ac3389587,15.0,6.5,15.0
59b1bff3c5ff8875d35c7760bc026c34,30.7,5.8,40.1
386e6ce8a63b8491229e002e895af720,6.3,6.3,20.0
8405e8e47017e95587f79aa5a39c598b,6.0,20.0,6.0
562232b1346a47703ec4c7ed8af2553c,27.0,7.0,18.0
e25e2d62dfb75db7a8b41a8761678577,22.0,5.0,12.0
af495f1a28344dc0070b73682673c823,18.0,2.0,10.0
404a738f72d3470cdd0a842c8b58a2d2,31.0,6.0,19.0
0f0e23247d13fe3e8dd942a3d8cad6d8,25.0,4.0,18.0
c6334d00bf5c773d42ef6c29e9a7e84b,3.0,9.0,8.0
64b6526f8f7fba70a9fb53c38575e0a1,20.0,22.0,15.0
402c59f7fc7c47188b28e9f5ffe1c1c0,12.0,2.0,7.0
67ad49403bc480d27a2ffbb03baffd91,9.0,20.0,1.0
8fac52b7c36d2db4a287f0180998439e,10.0,6.0,20.0
0a31af2d1a72fcbf7bf46f232de6b09b,30.0,10.0,19.0
0243af07c2129619ff34efb2af254868,19.0,9.0,6.0
e68bf9de4d6e8624d64a772d37ee9e32,28.0,10.0,21.0
fb1264740cf238e246d6dc8c3715f8db,7.5,10.4,7.5
46ff15f897f1bb101f64f9da9d28cf92,21.0,5.8,18.0
82c8b2b6237ded843e4febc11114b051,21.0,16.0,7.0
17664258ae8b56fa22ab8286888c2e22,18.0,29.0,25.0
06498a15e1bc9b91bae980cdee5dd5bb,12.5,17.5,26.0
76dcf6da9fd8a26b044062282384d1c6,10.0,4.0,7.0
c98b612e5f606365b890e01c40057506,6.5,15.0,21.0
a86a54186902db8b89ed352cc00a5c5e,4.0,9.0,12.0
acdf458d82f44b98548c00670d8d8ea8,6.0,15.0,20.0
57233700ed9db45bb54cbfa4f46af4c4,15.0,6.5,21.0
6d100529c2d902302498839bc829744e,26.0,19.0,26.0
0228e9d32d47bde558e7df67613c2378,17.0,15.0,6.0
02420f7696d9bbc2c4c20b71e270217a,20.0,15.0,10.0
884246072fdba33c143a82a1433fb5a3,17.2,5.7,17.5
e0e0f3237a303deba88c534041f6c4e5,24.0,7.0,15.0
30c94d0e01fd2f969779d3af738da902,7.0,2.0,7.0
2280fb90643b145010dbca50e7c65e93,11.0,18.0,18.0
a2ec3257fb178f307b1a1edf1bc2cb90,15.0,8.0,10.0
5c8d644ed539716a12ca0cc95ee4a58f,10.0,15.0,10.0
e81b0968a59ad4b9866627a53d5f4eeb,15.0,7.5,10.0
087127c1cd67856297bf15dc045f628e,19.0,10.0,10.0
5f02ade79cf7761ae1e02a83d46d5eb7,10.0,15.0,10.0
f97be015d38ac02094c0a1df6ad935fc,15.0,10.0,15.0
f07839b3cfee836413de59af203b5493,9.4,14.2,9.7
763e310c151155fbf3c7c6f07b730cd0,27.0,4.0,12.0
1f14cc67bd86a56f78c0686ff49012c6,21.0,1.5,5.0
e1d7630addc92e83c84e04c992b3bfae,6.5,3.5,2.5
45c7089f502e9e8f74dd1e0efdfd1b3e,33.0,8.0,14.0
f13984756ef9559e5ce5c9be991f844a,27.0,2.0,15.0
1741457909e020d25ef15b1d369f56bc,5.0,13.0,4.0
334a5ad63df0a54815d9ad268b75e288,20.5,2.0,11.0
cb13f01089d6b8e8ae65888e25d8d25e,34.0,14.0,17.0
8184de3a1c518904d4f7135f10c7f2e6,34.6,1.0,45.5
7f56b15e38504f8f6961db91169cdd50,23.0,2.0,31.0
62501ccef6a7b7d66d633ce0e0929caf,16.0,2.0,23.0
9f698448c8dc9b2426be113f8594f6cb,9.0,13.0,2.0
04146d4d208ec04d9f356e4e244b12a0,21.0,7.0,19.0
5b92ddc75287d85c3e7f23b2febc138c,10.0,3.0,7.0
a49a7e0aee1d0618aae6d4613d9cc5d1,4.0,10.0,5.0
fa284d28d06d6039defd02c42a7fc97a,15.0,2.0,7.0
c6f2cbfe59e66a73e5364e273a72ff69,15.0,2.0,7.0
954c9ce8d247b278ff649ebf4d5bc1a4,12.0,9.0,6.0
ddaad0bc49f8743110324dc9736fcd5c,6.9,4.9,7.5
029cb9338ec317a5ead3d7ba8b087b69,12.0,15.0,20.0
7d7fd660d7372e0febc386fe4603d8c4,26.3,1.4,9.1
edf2813c1a67e80d57abfbaee613a31b,1.0,26.0,20.0
0442c56524994d4c95d6fd08128e6c46,6.0,2.0,6.0
1630baf5b820df1dd1dc0598ed1a5b0a,20.0,5.0,15.0
002610ecf9cf0a8e91b70152945e94fc,10.5,2.2,12.7
3169a885eb9c6a6d68fabb0150f08501,12.0,2.0,10.0
36a2de29f1fdcd7f4715dc8180d8965a,20.3,11.3,20.9
a7327fd9840d9afbacd500f552f07133,3.8,18.2,10.0
7dac23ee060bba066b4ad6b4417c52b7,17.0,13.8,21.0
32a19ed361029ee06e907e37f5bf278d,25.0,24.0,20.0
bf661a84e751f3fd73992a48da496cf6,15.5,25.9,46.3
be1667537be3a5ccd519ed1adb0b25ef,18.1,15.3,24.1
d98538e3fa6c79cca3c8406696aac62e,27.0,17.0,20.0
f02afcc10f3c05a88343eba97f9972a8,27.0,17.0,20.0
4808cdbdc5eb6fe737d0ac2722f43918,21.0,6.0,28.0
fc0991418cd39b812699a3ba1ec599b7,20.0,7.0,10.0
71d4b4385af36e60372002fc5c2885ac,40.0,50.0,40.0
6befe7539466b9182009433926b99573,5.0,2.0,6.0
110d596ab97ad395fa3e3fd5928a7477,41.0,10.0,29.0
c28aea53a8a208cd182e9d66e8ced9e6,32.0,32.0,3.4
62db050d4e01822dbe7b9f27d57d2b76,10.0,10.0,4.0
b5f70e988f1476566be3b27e06d13b1a,19.0,13.3,19.0
fde365db8ffd9e2f79e472fa62b030a3,22.4,11.5,19.8
3d76fffe9b478905ac387abe9d1dabd5,16.0,1.0,8.0
bf28173da06948a04d62e43ac04ff7af,20.0,4.0,10.0
860865d47bf75e45ff82139109964dca,10.0,5.0,20.0
97a0098b906454e48a5a2c3926cdf145,20.0,5.0,8.0
9f0d66b5d60581adeec1168e606945ba,16.0,2.0,8.0
2ae9bea08511563d315ca8fb8fe07188,64.0,13.0,37.0
8bf473e63746a8bd3211fa733de51f6e,37.7,17.6,70.0
01b04f1f2b312a9b06f78ef793a32443,3.0,16.0,16.0
6bcc7c024d3695c54c9e1cf4505371b1,9.0,7.0,5.0
82a441f1fefd0026d8643a253f0d6b39,34.0,2.0,30.0
6a6434219d6de09ece69c96d55c0affe,5.0,10.0,20.0
fe0ae29938bdca11227f75d5130962e9,3.0,25.0,25.0
b56f6b5ab32415fed00a91ed621e7959,20.0,12.0,5.0
2d3314603118087f3d3863b59ec3ebce,7.9,4.5,16.9
40028f638dee141e69a469867bb8a6fd,28.0,1.0,21.0
bd480ffdfc3b0549fd944ee23aebad86,21.0,3.0,14.0
0b16c2ef436338cd09984233c1f06384,22.2,2.8,16.3
d3730e8f0dbacd55aebf2552af26cb5d,19.0,3.0,9.0
6c2c653dedb33f42c85b734cc6dfc527,28.0,2.0,21.0
3f1411b763cb46b9f14269a78b585860,14.0,9.0,5.0
8773ed3f3f3e4e7409b3b9e6a73b2996,13.5,2.0,23.0
a721dd5327aa659f4dbedfc7fce9095f,14.0,9.0,5.0
cd8354230dd2797b5ecb587b6b8f1bd4,29.0,6.0,25.0
257fc672ea5bc6873b5963bf453a48d7,32.0,4.0,27.0
a53f53322b5192e59ff18eb639eb0989,22.0,1.0,20.0
5dcbe66d94e5dee7ec0b83b680d42294,21.0,11.0,1.0
7deff0dbfcd7f64aac176741120d8f49,36.0,10.0,32.0
c9be3e0d6c7162b2396c13387587ba6f,11.0,8.0,11.0
b79d4d9cf6c60aae21ca8b8c353a9faa,30.0,0.5,30.0
3b275c900212ba522fcda0acfffb889c,7.0,26.0,8.0
c7b809e941eaf51c222d8858ed8b64e8,6.1,16.7,5.9
bc253e59c7542823d944e4687bb52727,25.1,26.3,10.5
a0bc7a37b4d3591597f611eac12f3bcb,9.3,26.2,8.5
dae9af3a9d20721c28e4ead1c1ea28e3,3.5,3.5,6.5
362664fde61717937842910c2a70562d,4.5,4.5,7.0
2da52748991e0bf0997f6e5c0008aaba,17.1,1.1,12.9
f79d1b91314a890fa70e0733e040d719,11.0,11.0,33.0
aabf8856299b0385af242e2a3d7afe2b,10.0,12.5,10.0
9338901d05769aeddc5d55971a112a25,4.0,7.0,7.0
abc27ba5d388e44f8d6aa92985c654d8,57.2,3.7,2.4
42fb9ee83a7a29527b7b346c0ec6740b,4.7,3.5,3.3
13c05c8836fdce5254e9b4e8c2c7f7ab,25.0,2.0,25.0
cab8fbda03b874431d68475f718c127f,25.0,2.0,25.0
2dc314754837ccb75ab89d045db6fd93,25.0,2.0,25.0
13af5d57eb725937cf7a881a39dbcc40,25.0,2.0,25.0
0ff403ab3a41132c415fe64d35b205e3,3.0,3.0,10.0
7b9442e0dc43c364971fdcb4e279733a,10.0,2.0,2.0
dd96c19144b37cd37b7b6f6869274680,8.0,11.0,4.0
1665e7ad4d315aef29efdb4769d79318,7.5,6.5,13.5
1e5e6f9dd3108d60956bbe3e5eb4b544,2.0,10.0,15.0
07c6b0df074ca7075950352e1cf361d7,8.0,5.0,9.0
53bce9fe91763ecdf8810d7866b3fa3e,20.0,5.0,15.0
eff21fcc0044815c86d791810c6590e2,29.5,8.3,26.4
927b0b4f8f887a40f04d11d5bac35a79,26.0,14.0,13.0
ded27f509fb3be02219f10dab534a777,4.5,19.0,14.5
76702e0375542aea757f48ec9c233aec,25.0,1.0,11.0
797508857bc4d99d298f2cf386cf77a9,28.0,20.0,7.0
2815e26da49c5a5efd11f3a2e51b89e7,11.0,5.0,11.0
acb871b938a10770ecccc38451d8ce1a,11.4,4.4,12.7
05afff8aa1755943eaae36caf41c8bd1,11.0,5.0,12.0
62617aaa9985766d1c9ab3c92c654681,7.5,3.0,7.5
7e68e86ecd9896753439785e0285c76d,16.5,3.5,16.0
3f4478722999ff14000f744ea2a3b6b7,28.0,24.0,28.0
c753fc46f5f59d7e739f5bd1639058a8,24.8,2.5,13.2
56c150d17cf62027850bcb5194c7dbd6,18.0,14.0,15.0
8d6d7ae3649624f2310ce424d63d0dd1,40.2,1.2,30.1
af5edf2b0c74639afdc77c075b7bf468,25.0,35.0,2.0
d76110f16d4e2052d08b5ccd72866782,35.0,5.0,25.0
ec4a77a920f9bee94d2d0b6e098e875a,11.0,9.0,16.0
1905d0a1cb028aafb03b275db881958a,15.2,4.1,23.2
00f5a03e34b6ed0b00d246e94379ecc9,3.0,10.0,6.0
65b359b4bf253a97626d88a75b43c0af,3.0,10.0,5.0
f7cd59251e77220ac6029b6d780ea8f1,11.0,6.0,31.0
ad3efe908299cd15b1be49be0c5ad0c3,11.0,6.0,31.0
5e841a97771fb5a3d53a2e16df2ba6e3,33.0,25.0,28.0
e29c84bdf24921a702dc69751a4c11bf,40.0,30.0,30.0
c14f407b3b16c663c7ee223b6ef20926,27.4,18.6,21.7
d6d87f583ea84a8c0ef679dd4b6b5284,37.0,15.0,14.0
e5517d579b1b33f05406122d5b5654fd,23.0,27.0,12.0
34eeca8fdf611bdbbf828353d533590b,22.0,1.5,22.0
84aa7f45a18c3b785d36dbef31b7d69d,21.0,7.0,6.0
4551a797f70f40fde39f35d5e6880dea,24.4,9.6,17.2
2b221356ae28df0a80188ba6165b9a83,19.0,10.0,18.0
86448e01ab463d0dbcabeab1493469ed,20.0,11.0,7.0
33020698aa5efe667dcc9f5733cadc87,18.5,7.6,9.7
86a0d2ed3b9fbbc16e66f34b03387ace,5.5,17.0,4.0
f6fe4846ef08723fab56d0af77444686,16.8,16.8,9.4
89c60693e237110cefa2cdd0e33952e4,8.3,4.0,8.3
f09f81f1be29cff30873a20f5eb00e2d,12.0,5.0,12.0
9358ca337a5c3c9b97945d74ba54355b,5.0,7.0,19.0
915d2243a6214af2045d985824e9cbf0,9.0,4.0,13.0
5612108ecb8b264d167e3753748e7463,8.0,5.0,8.0
aa22f709468cbe53ab91f9810d892c98,10.2,10.2,4.0
090cbeb5ee2122e0c092b466e2be3ca2,9.0,5.0,9.0
e5b5b99417fe6164fe55cb3bfe3259d7,15.0,5.0,11.0
b7a1d66540820917cc4ca91d5a684ab4,14.0,4.0,10.0
dd9d7ed09993f650b174f68dc8fcb16e,21.0,2.0,4.0
6991277d4f93d332b9903ce918da11db,31.0,3.0,5.0
9f4ca53c936825fbced841e984ffb995,12.0,16.0,12.0
9afb78d1949053f78e7c34869d438ca1,25.0,1.0,21.0
d8dda1c599d4868bb5e0f2a1b53c1868,8.0,16.0,2.1
4381080ac18dbfaef9e29b71cc555e58,9.0,20.5,2.6
d38526ffaafe80f2773e904e9396c2ad,9.0,1.5,4.0
7ba70b9ade045b2f33a033a2ca6beb39,11.0,9.0,15.0
fecf35b8d7f87a4555fbc4c2c57491c5,3.5,15.5,3.5
a395afb0deff915c412d7b21529b7a8d,9.0,16.0,30.0
9e841e02826f6ec172316da1f6385c39,19.916,19.916,19.916
1d9989d59370f4e228f3862e16ee0803,30.0,10.0,40.0
585cf794524a301d3bc6c57630c37c59,42.0,78.0,10.0
93853e200666af9708d374aa6b88a0b6,2.0,1.0,2.0
40e5c0a993d71db2f7e24be3fc5a28ee,36.5,7.2,14.5
5f65d7d56b5a4e013d7571702097ebf9,8.0,8.0,4.0
ac9921a472f985b44c81616c44cbeda2,23.5,3.0,12.0
f95ff0a58d84418396a37f5002f5b51c,22.5,7.0,14.0
8f645294d5b78b62bb792a252f073282,33.0,18.0,14.0
0ba9aebea3ded2e3f01e62f0300ff65f,10.9,6.3,18.1
31fdaefdf3b80ef54c175c3d7cc6e32e,14.6,3.3,10.1
e492b910fa52d70df9a247208ecc404d,39.0,8.0,24.0
9c4c13ffa63d922d45a4c0c630999114,9.0,15.0,9.0
d0c0607892891a99c0927635d80d1aa6,17.0,10.0,10.0
425895459fb9150b4eb90c20d751ad79,20.0,2.0,10.0
502a6c50d1030e83e7aafdc3df23634d,12.5,5.0,5.0
815f6c5919896c9d0d8109bf171d0dee,12.5,5.0,5.0
4ca995f23d1decbaa117b1848329ad45,4.0,19.0,11.0
8d125c43ae1f53e853410ec34d7d7f33,9.0,2.0,4.5
d01015044a2a70fd3c40438b79773fe6,20.0,2.0,10.0
983b1b3c3adeb54ec81366fab0f34fe8,20.0,2.0,10.0
720fdbc87a1b3b42266073799fcba1c2,20.0,1.0,10.0
775c02daeb18992883f82f603dcc8665,13.0,2.0,23.0
eb21265989712dd3a7c4116ee3a78b67,20.0,1.0,10.0
da9bbc0c55a4673d3bc30c363046b189,20.0,1.0,10.0
0111ddabb709aa692ebe85682b2d1326,20.0,2.0,10.0
5e152bb4c023532b419272540b67a8a3,20.0,1.0,10.0
a63c1df2e2996304b8bcb741789a4834,20.0,2.0,10.0
f286ed49cc3872f4bccd3e48b25661d3,9.8,0.6,19.4
2328a45cc8d41226ab147a09187c55d8,20.0,1.0,10.0
a16811cacc2fa7fe404857b8cc0be5ac,20.0,1.0,10.0
23501e137552dacc2c95a38516c62fc7,20.0,2.0,10.0
f4f666f5aca368a4eb11d0f300fe1444,20.0,2.0,10.0
321808891c1cae5e24b5fddbb47e57a3,9.5,4.3,10.7
5b79e87a8317cca5c7c622137240017a,11.1,4.3,9.4
555108a475b5d85070c2e439281dd05f,9.5,4.3,10.7
a999d65152ee26fb89d1fb05a4ca909f,11.1,4.3,9.4
0902e8948ebf87d0f531287a1b6283a5,16.0,9.0,12.0
91fe04c953b76a42f90c73ff8c770f5a,13.0,21.0,7.0
961d89d4b65099103e971ec27db627ab,16.0,9.0,12.0
a6cc0edb5cddd8ef90c18ca069c918e6,25.0,12.0,10.0
7d4deb2443f6e5113677ba6cd52f91e5,28.0,12.0,17.0
2ff245c35583eaa510e0db9664785a87,19.0,18.0,7.0
054eb1cfc43815033c04de1507483114,30.0,4.0,20.0
42e7f9b2a93b4c72d71e7d3605981d0f,32.0,2.5,12.5
4e8c2f0464cfef1025429780d07ab847,32.0,1.5,12.5
75541b21a526eb6042a18e28a2d64745,14.5,14.5,17.0
9652b871020623b71c124bbe70758373,36.0,18.0,21.0
949fc36fa62a65fc1893d0adb5d0657d,3.0,13.0,3.0
855581f7a7b9fd7880d8dd83f72e1410,8.0,8.0,4.0
0d7b3e0a42948ee2f71c9afb7443f71b,8.0,2.0,6.0
6fb6d1db027a19aeabdfcb5053eaff18,14.0,2.0,14.0
f2446bb8ebc4c318cde6b85de41d956b,16.0,16.0,2.5
ef2616b6fc33dcdcdf6a5a3144208e69,8.0,8.0,4.0
7c3a16d1c409f7f79836e50f3f9c73e0,2.0,5.0,2.0
9690bb7be61200e186657088ea0e4a06,2.5,12.6,1.1
0dbf4f6d7c99a21ed26661bad8e61e01,17.5,9.5,17.5
604baf992ec96a41f06473c503fbe71a,4.8,10.5,4.6
4123292b7c912e9304bd8f8d6646605c,4.0,7.0,7.0
d9f5e0eea31270a25fdd0ff81b4113c7,6.0,11.0,6.0
9935ed0f9751c1afa7a4ad860596fff4,14.0,5.0,14.0
b0afcd9a18ed1bda6b4258df8e54b2ec,6.5,10.3,6.5
8fc0eab2bcef31876776a9de65090b95,6.5,10.3,6.5
3ce20f6f29fd7423a0536c41fae80b7b,6.5,10.3,6.5
75849612a67974a12de26680834f24f7,9.0,5.0,5.0
24f57e905ab749be3e76992004824e62,29.0,2.0,25.0
93dc8109a01a1c1c9d566ad32a058936,12.0,5.0,6.0
2e789fd137e138634cb36c96ff0c2a78,15.0,5.0,5.0
f8bbba1b48761ff032ae2639c6bf3ea3,4.0,11.0,4.0
f4938c6ba0205ab844076192e576dde4,10.0,10.0,10.0
2421c56301201ecd825ae34aa68b8326,20.5,14.0,20.5
1cd75cdb134719d3ea5a88ce52431751,25.5,8.3,23.9
d0913853ae98c4a6d26adddc65e997af,22.7,3.0,18.0
4396cc6a5bebeeea8bea0f1f9db17684,13.0,4.0,20.0
9781174729d30d103705af636d298f30,20.0,10.0,10.0
88570e9f0dbfeb0b3518094517248dac,19.0,7.5,10.5
7cc84a1c1c6432a9d835f6c2c92a6993,20.0,5.0,5.0
bf0e4f1eba73f7f97f6da54dc59079b0,5.0,20.0,5.0
0b38979f422ecc56f693bae1b46b7d49,5.5,20.0,5.5
4b5ac16e4aac734d33c0b4939a42bf04,34.0,7.0,12.0
0045bab0d99c6029c632f6c3bcb22c7a,20.0,11.0,22.5
42213c0c87154e7f5e722b5b87804e9d,16.0,2.0,8.0
2f3aa9efefdc8caffee83c95cb900251,2.0,9.0,16.0
91c9ace79783dbae19965355870cbd72,11.0,13.0,8.0
c3277ba7f2512b031f7f5d07f620762f,8.0,24.0,8.0
e43d5403845e015a6367b3617c1d58b3,8.0,24.0,8.0
cac733bda201277a7cdd1d81fe2e3c19,20.0,2.0,20.0
cb69a483b026917092a6dc1eb9a0f2c1,30.0,2.0,25.0
1365a351e6cc240e2013a7c1486ba8fa,20.0,2.0,20.0
b9f6d407983a3184d7ff157f28ee8610,20.0,2.0,20.0
bb192f1018745d2f6fa7fc5547de56ce,20.0,2.0,20.0
86e7e2e52c6060d1623af093efa3a04e,20.0,2.0,20.0
03d575bdf68a8f36a4292d65d5037eb0,20.0,2.0,20.0
59910e2b10a6f765c6154fb506a27123,20.0,2.0,20.0
962400725b5ff998c85e018f5f0e9a25,9.0,18.0,12.0
32f2f742d539706598f0f7c1927a7388,3.0,12.0,3.0
375c1a681b66b0872b7a38a484e2f55c,20.0,8.0,13.0
0f83ea8eb7564163047b1f6e66835fe8,17.0,16.0,6.0
1403e3bd13e2d88e42d7cd61a4899861,7.0,7.0,6.0
38d3da6c63fab6d893a3803ef16c2382,6.0,18.0,7.0
d990d86aa60492b895fb5827783d7bfd,19.0,1.0,13.0
71fb6bbcded6e66ca2335659ed515434,17.0,10.0,13.0
a04165f0df71b857bcd7b83115441872,21.6,2.2,8.2
0858c40a530eb40d44c1d631f75a5d9e,29.9,4.3,6.2
aa9339ddb456537be2c0e60b75b0a76e,10.7,6.1,30.3
b578a4b9e8afe7b1126c84d0ab66c00b,15.5,3.3,15.0
919f2311c4df1a67a18a10f23d133436,3.0,20.0,6.0
0ae543403847e100ae99c2064b95df7b,7.0,6.5,7.0
f13fe11ff2a3aeea52cc6206fa15d652,15.0,1.0,3.0
aa52a032713f18693fe30e3ec3a9c9ab,17.0,6.0,7.0
94ff96fce11111166b72b9ff54c8fc97,15.0,4.0,10.0
992834ac4d81634855603217009e5b7a,30.0,4.0,7.0
8c6ec27f52a611bd4f86732aada0f352,20.0,2.0,7.0
a2872d367f56a781b4716cdf5c81d5ba,25.0,1.0,17.0
7475cdc9bea5ab1f13761762ab016974,14.0,19.0,6.0
a0ad96a91f5984fdfadd8f7c6187408e,8.8,13.6,7.1
ca2d9166551dc9fa44b27594213981ff,14.0,19.0,6.0
780fe493c47076bf579ec3b439c41957,14.0,18.0,6.0
7a329fe00238be3e17b254fe48d52001,14.0,20.0,6.0
3b720604e700700d9c3027e6829d734e,9.0,16.0,5.0
32c5b09733c5538b34de1948e254668b,23.0,8.0,11.0
f6c72895b61bff830143b39c0c639d64,5.8,15.6,14.0
c378171893c899b95aceb09cd4438225,9.4,7.6,18.4
1329a9fc4c27d79433f2c6f83694942f,5.0,11.0,5.0
60a24cf68db2860fdc7469545ba16843,26.0,7.0,10.0
d8b7a090219b652d9dde4916a018824f,11.0,6.0,6.0
1009b97b05c76038a810e9463c8755bf,7.8,13.7,7.6
b2b58af7c449664e46d7458a6ba42177,14.2,19.8,5.8
975776c4cafca176a703cf4f5358f5f3,6.8,3.0,27.0
c0cc7103b03af2b73f0f7c853f3b708b,5.5,16.6,10.3
a1a3f23900a4e9e4174b553cfb0fa099,27.0,7.0,4.0
e77a92a713cf5fdc362d9ca5bf34c65b,14.0,4.0,13.0
dceb88f3d5a8b7ad792da5dabc4537be,5.0,17.0,5.0
b2cdd1e62ef17968ab79f8d97faf0220,10.0,2.0,13.0
bc9f15e3281559c0c77c00f54bab5042,6.0,5.0,15.0
066a6c47ea16f8c24ed2ea64f59c0980,9.0,1.0,9.0
26eda5f7434caba200ca386306bbe6f4,10.0,1.0,6.0
34193311fd76e75ceae743b6b67c65e3,8.0,17.8,4.2
dff543ff5a3d8b4051b5ead51480db76,9.0,5.0,7.0
93702073f1abcf193ec417a987431d41,12.0,3.0,12.0
63129f33e3fa97b9f6c9ae0600bed6fa,9.0,12.0,2.0
